AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;SG_UF_PROGRAMA;NM_MUNICIPIO_PROGRAMA_IES;CD_PROGRAMA_IES;NM_PROGRAMA_IES;CD_CURSO_PPG;NM_CURSO;NM_GRAU_CURSO;CD_CONCEITO_CURSO;AN_INICIO_PREVISTO;DS_SITUACAO_CURSO;DT_SITUACAO_CURSO;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA
2024;ENGENHARIAS;ENGENHARIA DE MATERIAIS E METALÚRGICA;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;31033016;1027;UENF;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;CAMPOS DOS GOYTACAZES;31033016005P8;ENGENHARIA E CIÊNCIA DOS MATERIAIS;31033016005D9;ENGENHARIA E CIÊNCIA DOS MATERIAIS;DOUTORADO;4;1994;EM FUNCIONAMENTO;18SEP2012:00:00:00;263147;197718
2024;ENGENHARIAS;ENGENHARIA DE MATERIAIS E METALÚRGICA;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;31033016;1027;UENF;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;CAMPOS DOS GOYTACAZES;31033016005P8;ENGENHARIA E CIÊNCIA DOS MATERIAIS;31033016005M8;ENGENHARIA E CIÊNCIA DOS MATERIAIS;MESTRADO;4;1994;EM FUNCIONAMENTO;18SEP2012:00:00:00;263147;197718
2024;CIÊNCIAS AGRÁRIAS;ZOOTECNIA;NÃO SE APLICA;NÃO SE APLICA;23;ZOOTECNIA / RECURSOS PESQUEIROS;28022017;4503;UFRB;UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;BA;CRUZ DAS ALMAS;28022017004P4;ZOOTECNIA;28022017004M4;ZOOTECNIA;MESTRADO;4;2008;EM FUNCIONAMENTO;18SEP2012:00:00:00;265033;198740
2024;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;23001011;570;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;RN;NATAL;23001011001P1;EDUCAÇÃO;23001011001M1;EDUCAÇÃO;MESTRADO;5;1978;EM FUNCIONAMENTO;29OCT2018:00:00:00;265045;198748
2024;MULTIDISCIPLINAR;INTERDISCIPLINAR;POLÍTICAS E DESENVOLVIMENTO DE TERRITÓRIOS;NÃO SE APLICA;45;INTERDISCIPLINAR;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;15001016002P5;DESENVOLVIMENTO SUSTENTÁVEL DO TRÓPICO ÚMIDO;15001016002M5;PLANEJAMENTO DO DESENVOLVIMENTO;MESTRADO;7;1977;EM FUNCIONAMENTO;18SEP2012:00:00:00;262105;197187
2024;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;NÃO SE APLICA;NÃO SE APLICA;26;DIREITO;33092010;316;UNINOVE;UNIVERSIDADE NOVE DE JULHO;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33092010011P1;DIREITO;33092010011D2;DIREITO EMPRESARIAL: ESTRUTURAS E REGULAÇÃO;DOUTORADO;4;2021;EM FUNCIONAMENTO;14JAN2021:00:00:00;266492;199671
2024;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;4;QUÍMICA;41002016;43;UDESC;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;SC;JOINVILLE;41002016162P2;QUÍMICA APLICADA;41002016162D3;DOUTORADO EM QUÍMICA APLICADA;DOUTORADO;4;2024;EM FUNCIONAMENTO;01FEB2024:00:00:00;262834;197487
2024;CIÊNCIAS DA SAÚDE;EDUCAÇÃO FÍSICA;NÃO SE APLICA;NÃO SE APLICA;21;EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL;30001013;573;UFES;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;ES;VITÓRIA;30001013025P8;EDUCAÇÃO FÍSICA;30001013025M8;EDUCAÇÃO FÍSICA;MESTRADO;5;2006;EM FUNCIONAMENTO;18SEP2012:00:00:00;264029;198150
2024;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;ADMINISTRAÇÃO DE EMPRESAS;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;41005015;83;UNIVALI;UNIVERSIDADE DO VALE DO ITAJAÍ;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;SC;ITAJAÍ;41005015011P3;ADMINISTRAÇÃO - GESTÃO, INTERNACIONALIZAÇÃO E LOGÍSTICA;41005015011F6;ADMINISTRAÇÃO - GESTÃO, INTERNACIONALIZAÇÃO E LOGÍSTICA;MESTRADO PROFISSIONAL;4;2015;EM FUNCIONAMENTO;23MAR2015:00:00:00;263985;198106
2024;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA ORGÂNICA;NÃO SE APLICA;4;QUÍMICA;31001017;586;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31001017006P6;QUÍMICA;31001017006M6;QUÍMICA;MESTRADO;6;1963;EM FUNCIONAMENTO;18SEP2012:00:00:00;260494;196039
2024;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;52012018;47;UEG;UNIVERSIDADE ESTADUAL DE GOIÁS;ESTADUAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;GO;GOIÁS;52012018011P7;LÍNGUA, LITERATURA E INTERCULTURALIDADE;52012018011M7;LÍNGUA, LITERATURA E INTERCULTURALIDADE;MESTRADO;4;2017;EM FUNCIONAMENTO;16APR2017:00:00:00;261404;196660
2024;ENGENHARIAS;ENGENHARIA NUCLEAR;APLICAÇÕES DE RADIOISÓTOPOS;INSTRUMENTAÇÃO PARA MEDIDA E CONTROLE DE RADIAÇÃO;12;ENGENHARIAS II;32069014;NI;CNEN/CDTN;COMISSÃO NACIONAL DE ENERGIA NUCLEAR - CENTRO DE DESENVOLVIMENTO DA TECNOLOGIA NUCLEAR;FEDERAL;PÚBLICA;OUTRA;SUDESTE;MG;BELO HORIZONTE;32069014001P9;CIÊNCIA E TECNOLOGIA DAS RADIAÇÕES, MINERAIS E MATERIAIS;32069014001D0;CIENCIA E TECNOLOGIA DAS RADIAÇÕES, MINERAIS E MATERIAIS;DOUTORADO;5;2010;EM FUNCIONAMENTO;26NOV2010:00:00:00;265042;198769
2024;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;ADMINISTRAÇÃO PÚBLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33002010232P8;GESTÃO DE POLÍTICAS PÚBLICAS;33002010232M8;GESTÃO DE POLÍTICAS PÚBLICAS;MESTRADO;4;2013;EM FUNCIONAMENTO;04JAN2013:00:00:00;262067;197149
2024;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;41001010;585;UFSC;UNIVERSIDADE FEDERAL DE SANTA CATARINA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SC;FLORIANÓPOLIS;41001010053P6;ESTUDOS DA TRADUÇÃO;41001010053D7;ESTUDOS DA TRADUÇÃO;DOUTORADO;6;2009;EM FUNCIONAMENTO;18SEP2012:00:00:00;265843;199222
2024;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;SAÚDE PÚBLICA;NÃO SE APLICA;22;SAÚDE COLETIVA;28022017;4503;UFRB;UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;BA;SANTO ANTÔNIO DE JESUS;28022017016P2;SAÚDE DA POPULAÇÃO NEGRA E INDÍGENA;28022017016F5;MESTRADO PROFISSIONAL EM SAÚDE DA POPULAÇÃO NEGRA E INDÍGENA;MESTRADO PROFISSIONAL;3;2020;EM FUNCIONAMENTO;07MAY2020:00:00:00;265961;199300
2024;ENGENHARIAS;ENGENHARIA QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;42008018;13;UCS;UNIVERSIDADE DE CAXIAS DO SUL;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;CAXIAS DO SUL;42008018009P0;ENGENHARIA DE PROCESSOS E TECNOLOGIAS;42008018009M0;ENGENHARIA DE PROCESSOS E TECNOLOGIAS;MESTRADO;4;2011;EM FUNCIONAMENTO;18DEC2012:00:00:00;266166;199412
2024;ENGENHARIAS;ENGENHARIA CIVIL;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;33001014018P0;ENGENHARIA CIVIL;33001014018D0;ENGENHARIA CIVIL;DOUTORADO;5;2012;EM FUNCIONAMENTO;05APR2019:00:00:00;265241;198883
2024;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS, CULTURAS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;42041015;23;FEEVALE;UNIVERSIDADE FEEVALE;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;NOVO HAMBURGO;42041015006P4;DIVERSIDADE CULTURAL E INCLUSÃO SOCIAL;42041015006D5;DIVERSIDADE CULTURAL E INCLUSÃO SOCIAL;DOUTORADO;5;2013;EM FUNCIONAMENTO;24FEB2014:00:00:00;266482;199661
2024;MULTIDISCIPLINAR;INTERDISCIPLINAR;POLÍTICAS E DESENVOLVIMENTO DE TERRITÓRIOS;NÃO SE APLICA;45;INTERDISCIPLINAR;25020013;3984;UNIVASF;UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;BA;JUAZEIRO;25020013042P2;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;25020013042R9;AGROECOLOGIA E DESENVOLVIMENTO TERRITORIAL;DOUTORADO PROFISSIONAL;4;2019;EM FUNCIONAMENTO;07FEB2020:00:00:00;266122;199408
2024;CIÊNCIAS AGRÁRIAS;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;30001013;573;UFES;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;ES;ALEGRE;30001013019P8;AGRONOMIA;30001013019D9;AGRONOMIA;DOUTORADO;4;2010;EM FUNCIONAMENTO;04AUG2011:00:00:00;266350;199530
2024;CIÊNCIAS SOCIAIS APLICADAS;PLANEJAMENTO URBANO E REGIONAL;NÃO SE APLICA;NÃO SE APLICA;30;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;40006018;588;UTFPR;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PR;PATO BRANCO;40006018010P0;DESENVOLVIMENTO REGIONAL;40006018010M0;DESENVOLVIMENTO REGIONAL;MESTRADO;5;2010;EM FUNCIONAMENTO;18MAR2011:00:00:00;264587;198459
2024;ENGENHARIAS;ENGENHARIA ELÉTRICA;NÃO SE APLICA;NÃO SE APLICA;14;ENGENHARIAS IV;31007015;633;IME;INSTITUTO MILITAR DE ENGENHARIA;FEDERAL;PÚBLICA;FACULDADE;SUDESTE;RJ;RIO DE JANEIRO;31007015004P1;ENGENHARIA ELÉTRICA;31007015004D2;DOUTORADO EM ENGENHARIA ELÉTRICA;DOUTORADO;4;2024;EM FUNCIONAMENTO;27NOV2024:00:00:00;266409;199587
2024;CIÊNCIAS HUMANAS;PSICOLOGIA;NÃO SE APLICA;NÃO SE APLICA;37;PSICOLOGIA;51001012;694;UFMS;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;MS;CAMPO GRANDE;51001012032P3;PSICOLOGIA;51001012032M3;PSICOLOGIA;MESTRADO;4;2011;EM FUNCIONAMENTO;04SEP2012:00:00:00;265261;198881
2024;CIÊNCIAS HUMANAS;FILOSOFIA;NÃO SE APLICA;NÃO SE APLICA;33;FILOSOFIA;32007019;6;UFOP;UNIVERSIDADE FEDERAL DE OURO PRETO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;OURO PRETO;32007019012P7;FILOSOFIA;32007019012D8;FILOSOFIA;DOUTORADO;4;2020;EM FUNCIONAMENTO;10AUG2020:00:00:00;262194;197276
2024;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;41002016;43;UDESC;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;SC;FLORIANÓPOLIS;41002016020P3;ADMINISTRAÇÃO;41002016020M3;ADMINISTRAÇÃO;MESTRADO;4;2011;EM FUNCIONAMENTO;19OCT2012:00:00:00;265047;198750
2024;LINGÜÍSTICA, LETRAS E ARTES;ARTES;DANÇA;NÃO SE APLICA;11;ARTES;33313008;1616;FAV;FACULDADE ANGEL VIANNA;PARTICULAR;PRIVADA;FACULDADE;SUDESTE;RJ;RIO DE JANEIRO;33313008001P0;DANÇA NA CONTEMPORANEIDADE;33313008001F3;MESTRADO PROFISSIONAL EM DANÇA;MESTRADO PROFISSIONAL;A;2022;EM FUNCIONAMENTO;18MAY2022:00:00:00;266358;199538
2024;ENGENHARIAS;ENGENHARIA DE MATERIAIS E METALÚRGICA;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;31001017;586;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31001017158P0;ENGENHARIA DA NANOTECNOLOGIA;31001017158D1;ENGENHARIA DA NANOTECNOLOGIA;DOUTORADO;4;2014;EM FUNCIONAMENTO;03FEB2017:00:00:00;265902;199253
2024;CIÊNCIAS DA SAÚDE;ENFERMAGEM;NÃO SE APLICA;NÃO SE APLICA;20;ENFERMAGEM;40004015;57;UEM;UNIVERSIDADE ESTADUAL DE MARINGÁ;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;PR;MARINGÁ;40004015024P9;ENFERMAGEM;40004015024M9;ENFERMAGEM;MESTRADO;5;2004;EM FUNCIONAMENTO;18SEP2012:00:00:00;265022;198745
2024;ENGENHARIAS;ENGENHARIA ELÉTRICA;NÃO SE APLICA;NÃO SE APLICA;14;ENGENHARIAS IV;52001016;584;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;GO;GOIÂNIA;52001016018P3;ENGENHARIA ELÉTRICA E DE COMPUTAÇÃO;52001016018D4;ENGENHARIA ELÉTRICA E DE COMPUTAÇÃO;DOUTORADO;4;2015;EM FUNCIONAMENTO;17MAR2015:00:00:00;260685;196161
2024;MULTIDISCIPLINAR;ENSINO;NÃO SE APLICA;NÃO SE APLICA;46;ENSINO;41020014;15121;UFFS;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;CERRO LARGO;41020014012P1;ENSINO DE CIÊNCIAS;41020014012M1;ENSINO DE CIÊNCIAS;MESTRADO;3;2019;EM FUNCIONAMENTO;12MAR2019:00:00:00;257281;193551
2024;ENGENHARIAS;ENGENHARIA QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;41001010;585;UFSC;UNIVERSIDADE FEDERAL DE SANTA CATARINA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SC;FLORIANÓPOLIS;41001010028P1;ENGENHARIA QUÍMICA;41001010028M1;ENGENHARIA QUÍMICA;MESTRADO;7;1993;EM FUNCIONAMENTO;18SEP2012:00:00:00;257366;193635
2024;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;NÃO SE APLICA;NÃO SE APLICA;2;COMPUTAÇÃO;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;15001016047P9;CIÊNCIA DA COMPUTAÇÃO;15001016047D0;CIÊNCIA DA COMPUTAÇÃO;DOUTORADO;5;2015;EM FUNCIONAMENTO;03SEP2015:00:00:00;257383;193652
2024;LINGÜÍSTICA, LETRAS E ARTES;LINGÜÍSTICA;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;24001015;579;UFPB-JOÃO PESSOA;UNIVERSIDADE FEDERAL DA PARAÍBA - CAMPUS JOÃO PESSOA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PB;JOÃO PESSOA;24001015066P9;LINGUÍSTICA E ENSINO;24001015066F1;LINGUÍSTICA E ENSINO;MESTRADO PROFISSIONAL;4;2012;EM FUNCIONAMENTO;17JAN2013:00:00:00;259202;195033
2024;CIÊNCIAS AGRÁRIAS;ENGENHARIA AGRÍCOLA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;40015017;609;UNIOESTE;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;PR;CASCAVEL;40015017013P5;ENGENHARIA DE ENERGIA NA AGRICULTURA;40015017013D6;ENGENHARIA DE ENERGIA NA AGRICULTURA;DOUTORADO;5;2019;EM FUNCIONAMENTO;14FEB2020:00:00:00;256921;193215
2024;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;NÃO SE APLICA;NÃO SE APLICA;18;ODONTOLOGIA;42001013;581;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;42001013053P5;ODONTOLOGIA;42001013053D6;ODONTOLOGIA;DOUTORADO;6;2002;EM FUNCIONAMENTO;18SEP2012:00:00:00;256985;193258
2024;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;MEDICINA PREVENTIVA;NÃO SE APLICA;22;SAÚDE COLETIVA;33002029;55;USP-RIBEIRÃO PRETO;UNIVERSIDADE DE SÃO PAULO - CAMPUS RIBEIRÃO PRETO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33002029011P7;SAÚDE PÚBLICA;33002029011M7;SAÚDE PÚBLICA;MESTRADO;4;1971;EM FUNCIONAMENTO;11SEP2019:00:00:00;256994;193287
2024;MULTIDISCIPLINAR;ENSINO;NÃO SE APLICA;NÃO SE APLICA;46;ENSINO;33004056;56;UNESP-BAURU;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BAURU;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;BAURU;33004056091P0;DOCÊNCIA PARA A EDUCAÇÃO BÁSICA;33004056091F2;DOCÊNCIA NA EDUCAÇÃO BÁSICA;MESTRADO PROFISSIONAL;4;2014;EM FUNCIONAMENTO;09OCT2018:00:00:00;257035;193308
2024;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;NÃO SE APLICA;NÃO SE APLICA;18;ODONTOLOGIA;33002029;55;USP-RIBEIRÃO PRETO;UNIVERSIDADE DE SÃO PAULO - CAMPUS RIBEIRÃO PRETO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33002029032P4;ODONTOLOGIA RESTAURADORA;33002029032M4;ODONTOLOGIA RESTAURADORA;MESTRADO;6;1997;EM FUNCIONAMENTO;18SEP2012:00:00:00;260942;196372
2024;ENGENHARIAS;ENGENHARIA ELÉTRICA;NÃO SE APLICA;NÃO SE APLICA;14;ENGENHARIAS IV;25003011;587;UFRPE;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;CABO DE SANTO AGOSTINHO;25003011076P0;ENGENHARIA DE SISTEMAS DE ENERGIA (PPGESE);25003011076M0;ENGENHARIA DE SISTEMAS DE ENERGIA (PPGESE);MESTRADO;A;2024;EM FUNCIONAMENTO;07MAY2024:00:00:00;264006;198096
2024;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;NÃO SE APLICA;NÃO SE APLICA;2;COMPUTAÇÃO;22008012;1807;IFCE;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;FEDERAL;PÚBLICA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA;NORDESTE;CE;FORTALEZA;22008012004P2;CIÊNCIA DA COMPUTAÇÃO;22008012004M2;CIÊNCIA DA COMPUTAÇÃO;MESTRADO;4;2014;EM FUNCIONAMENTO;07AUG2014:00:00:00;264483;198377
2024;CIÊNCIAS AGRÁRIAS;AGRONOMIA;FITOTECNIA;MELHORAMENTO VEGETAL;42;CIÊNCIAS AGRÁRIAS I;52001016;584;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;GO;GOIÂNIA;52001016047P3;GENÉTICA E MELHORAMENTO DE PLANTAS;52001016047D4;GENÉTICA E MELHORAMENTO DE PLANTAS;DOUTORADO;5;2010;EM FUNCIONAMENTO;11APR2018:00:00:00;260377;195991
2024;LINGÜÍSTICA, LETRAS E ARTES;ARTES;NÃO SE APLICA;NÃO SE APLICA;11;ARTES;33004013;56;UNESP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33004013063P4;ARTES;33004013063D5;ARTES;DOUTORADO;5;2011;EM FUNCIONAMENTO;17FEB2012:00:00:00;261451;196717
2024;CIÊNCIAS HUMANAS;HISTÓRIA;NÃO SE APLICA;NÃO SE APLICA;40;HISTÓRIA;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;25001019015P8;HISTÓRIA;25001019015D9;HISTÓRIA;DOUTORADO;5;1991;EM FUNCIONAMENTO;07MAR2017:00:00:00;264528;198402
2024;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;NÃO SE APLICA;NÃO SE APLICA;2;COMPUTAÇÃO;40006018;588;UTFPR;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PR;PONTA GROSSA;40006018171P4;CIÊNCIA DA COMPUTAÇÃO;40006018171M4;CIÊNCIA DA COMPUTAÇÃO;MESTRADO;3;2016;EM FUNCIONAMENTO;18FEB2016:00:00:00;264535;198429
2024;CIÊNCIAS DA SAÚDE;FISIOTERAPIA E TERAPIA OCUPACIONAL;NÃO SE APLICA;NÃO SE APLICA;21;EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL;32005016;576;UFJF;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;JUIZ DE FORA;32005016071P0;CIÊNCIAS DA REABILITAÇÃO E DESEMPENHO FÍSICO-FUNCIONAL;32005016071M0;CIÊNCIAS DA REABILITAÇÃO E DESEMPENHO FÍSICO-FUNCIONAL;MESTRADO;3;2016;EM FUNCIONAMENTO;18JAN2018:00:00:00;264524;198398
2024;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO PÚBLICO;NÃO SE APLICA;26;DIREITO;52001016;584;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;GO;GOIÂNIA;52001016041P5;DIREITO AGRÁRIO;52001016041M5;DIREITO AGRÁRIO;MESTRADO;4;2008;EM FUNCIONAMENTO;06FEB2017:00:00:00;265797;199176
2024;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;NÃO SE APLICA;NÃO SE APLICA;2;COMPUTAÇÃO;31007015;633;IME;INSTITUTO MILITAR DE ENGENHARIA;FEDERAL;PÚBLICA;FACULDADE;SUDESTE;RJ;RIO DE JANEIRO;31007015009P3;SISTEMAS E COMPUTAÇÃO;31007015009M3;SISTEMAS E COMPUTAÇÃO;MESTRADO;3;1971;EM FUNCIONAMENTO;18SEP2012:00:00:00;265649;199032
2024;CIÊNCIAS HUMANAS;GEOGRAFIA;NÃO SE APLICA;NÃO SE APLICA;36;GEOGRAFIA;28006011;688;UESB;UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORDESTE;BA;VITÓRIA DA CONQUISTA;28006011170P3;GEOGRAFIA;28006011170D4;GEOGRAFIA;DOUTORADO;4;9999;EM PROJETO;09OCT2024:00:00:00;266067;199386
2024;CIÊNCIAS HUMANAS;HISTÓRIA;NÃO SE APLICA;NÃO SE APLICA;40;HISTÓRIA;20002017;568;UEMA;UNIVERSIDADE ESTADUAL DO MARANHÃO;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORDESTE;MA;SÃO LUÍS;20002017008P4;HISTÓRIA;20002017008R0;HISTÓRIA;DOUTORADO PROFISSIONAL;5;2020;EM FUNCIONAMENTO;01AUG2020:00:00:00;266204;199470
